name,prefix,status,condition_bytes,target_bytes,condition_shape,target_shape,condition_dtype,target_dtype,condition_sha256,target_sha256,mesh_path,mesh_bytes,mesh_sha256
lt00166.npy,lt,matched,49280,49280,2048x3,2048x3,float64,float64,8c2a97c6f669c4d1f1981440e97c284cd9ba5c7991083a7cf3382a8f5b9889ab,349d899d2f5f56c6a2c70f4edbac50348de6cefc5c8acbf8c0d5806dcc9efd32,liti/lt00166.obj,1532671,cb8da0d939a7d23d7fc5ec43ef9c1680a1bfb5fa85054ff423875fe7d4e4f97d
lt00167.npy,lt,matched,49280,49280,2048x3,2048x3,float64,float64,f5577d114a0d3fef59778be91e0c0f211560cd11cd33e8efbe8125410b6c2a5d,d8f00567155a477ca0607d395de50e477d5754b9e73c77a5e44679b042a6d481,liti/lt00167.obj,1190600,cee1659956d69992381d02a5171e6562547ef59c54a65b643ba740603b65dd5b
lt00168.npy,lt,matched,49280,49280,2048x3,2048x3,float64,float64,087458d32e5344fc57e20a8f22ab7ffb1408652674030527c9dc5787fbbe2c66,a627e61d2266efcebd2308e1035987849fe13e3c9e8dd2e023a1701b82df5756,liti/lt00168.obj,1576888,2db5ed19da5191e3c8bbb814b0f9fd37b8b4066958389a46f62c573de4b307b2
lt00169.npy,lt,matched,49280,49280,2048x3,2048x3,float64,float64,88493733a11ed587e59e414fb159f87579e9e78b140af8227b196b5f5a0ec821,a6a0df6e18c5e88672cd2c82cbf4a52106191e4fa08258aaea8e42e401c979a3,liti/lt00169.obj,1132163,2b2d0f44451f4a7cb856a9b263d63ed0b1a1026e6a7d22d18df38a205f9981dd
lt00170.npy,lt,matched,49280,49280,2048x3,2048x3,float64,float64,684b49e3afce639793a37bc18668210e5c1de2d6caa6a103b1f085f589e3c29e,eeeed7b917f47654be810af038616d85edafd629479a34f71f60252c9bd77573,liti/lt00170.obj,1511940,0653ea819ba0254afd3d9a5ff7180685fb0f29746b903b47e78558d45e9d24fb
lt00171.npy,lt,matched,49280,49280,2048x3,2048x3,float64,float64,72b7ef5f5657c82f310593ba062f76dd357af382084681266a4b31451b966aff,e58bca4b6290ac04d0ed147a09867946f4522cfffe131ee7aedf85f05971e083,liti/lt00171.obj,1134907,758df9fa4c8e667c30289163fe5c56103ce5fe4c82d0c2f60a84742a47b00e65
lt00172.npy,lt,matched,49280,49280,2048x3,2048x3,float64,float64,8e6dbd9191c11e6eab42cb234884be4e8a2ec455901440cfa84071373de9ae51,6c49c8be3917f7f53f4a2536480bd9e7f5d1614bed56a6cf861fe4b4f738e3d1,liti/lt00172.obj,1503863,098c2a2d55e952afb0ff38f209b37b37c4f31daa5e281674fb90db85c53d38c4
lt00173.npy,lt,matched,49280,49280,2048x3,2048x3,float64,float64,c787437cfc37e6b5eb1fe0739a4770d6c196c5b1fca1c1ead4c11b52288ced90,e22a792f731d2891f0f7a7f1739ceda6d17a0b11bd99c2514338622a82ad5062,liti/lt00173.obj,1151491,80987c8386e737ff903c3c835835d933c18a5a3eec0c48824e173f3c38461272
lt00174.npy,lt,matched,49280,49280,2048x3,2048x3,float64,float64,b8f450d12914fa5dd98ff6c0b8563f79611a10212d2b170b59f88f50bc983d9c,571c70a960852d38870ab2ae3e2e50d3c0dab2a97340f314adba4c881946e38d,liti/lt00174.obj,1553523,d503b2fefa466c739d5cafe7bb64894ec7c7a787792395c617319f5540030be3
lt00175.npy,lt,matched,49280,49280,2048x3,2048x3,float64,float64,03911d90c00e841c00c66e65a16de21931e58be21b11c6e4ed684560cd14fb23,979d32275ea9981deb194c21c5c0ac10e17b6895c6ca0c1cabb82aec73f5aa6b,liti/lt00175.obj,1147624,7e754ba4e5ed79b8b62be643427d74fafb719fd19ac887d5a855703bee366c24
lt00176.npy,lt,matched,49280,49280,2048x3,2048x3,float64,float64,b16d256582b330b86ab6151c7d54e2938d99061b2b1552890068926f47fbfa2c,540f0dbb4f916961afb203744988fafb11122c75a9a0a461562fd79e42a3d3c4,liti/lt00176.obj,1509129,882b9ec18f18aaa55b0b4fed0d30367cbf5f452dac30f27642fbe7cb41725aab
lt00177.npy,lt,matched,49280,49280,2048x3,2048x3,float64,float64,166c47766a17910e7202d568203a1fa8039b1ab0175b3b063080c29b2e20785d,68b33db7b3fe25011a35e1a2ef3f64eb224bfbfe36611ba6e85143ecc8eee7d9,liti/lt00177.obj,1100793,74ee011e3b631f3ca5064ea76dc5d569a46951c4ff6fecf14ae7b8290b97d288
lt00178.npy,lt,matched,49280,49280,2048x3,2048x3,float64,float64,d8222fa6d85437be520cc6cbf137dfe81b7d593849b592f75278d1a6c2d95a34,581863babd00e9a4f69f7d7a21bd043a54723b9f174350e90925178f1e771ece,liti/lt00178.obj,1489582,fe66d8823e9edb20680d773e7a5ee1593c6499df422d7d11dec5b62d91f5b42b
lt00179.npy,lt,matched,49280,49280,2048x3,2048x3,float64,float64,a1777dee825ef460d9e74bf51b349c6f15c8a8eddff9a58a43ca8149f40ef07d,bb42d3592d59bce59f49600519be7f2fe3267f12858ac3a9af144a09f4488e4f,liti/lt00179.obj,1068835,2f73b1a92d550b73bb752cf5cb32cd3c219356dd22a73386c8e4ad1591b7fe4a
lt00180.npy,lt,matched,49280,49280,2048x3,2048x3,float64,float64,7d8ade0e8821681072411fb04f6860504835223cc4761c30d1cc70bf406ea5fc,3ee02fbc47daf08b9f60e6bc0fd67124a8b7708063fa18de7b63a7eb38dc295a,liti/lt00180.obj,1527738,4e07e21e5c8fd930c284015f0f04a5fd62705e6e74565848352359002716daeb
lx001.npy,lx,missing_condition,,49280,,2048x3,,float64,,f44fc870077454a150bbec3fdda516cf92bb86328b2c2e39c394e5de5cfd90b3,liuxian/lx001.obj,1342496,b53c83a039c8350ebfc0b92c0b8bac2ba27df7f5074b386e494c221447eceac2
lx00100.npy,lx,missing_target,49280,,2048x3,,float64,,5bb93a2f9a55d06a257f123d66706998c576c02a60b4f87b1a3b7ba7f03708c3,,,,
lx00101.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,5843247d178970a356f345e58b65a5a96d02440aa229f1d1fb9c19ca5de1f5ae,ca4c4b62cb76a33859cf837820dbd1e6f63e7ef772981e6c74bde9ef03fe9af2,liuxian/lx00101.obj,1326121,5c809ce45e16f3329ff1805b712a9a59567aec12b1d12b15de46fa85c228613b
lx00102.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,e35a5272c7ade2415013b4e5d1ee38a858e0e86230a823f4bfcb0b7481abc15c,e0c465ded285c51d545ef983b68ed0500790aae8d0fe19d7167a26b39cbde366,liuxian/lx00102.obj,1307553,c731a1b082b9db0410889df65423c49745011d80612f182cd0938b4c653c4da5
lx00103.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,869db7a661e2356d9189d31eafef02caf2a31f76acf06ce433ab271e43d46b43,a3bf2e07b2e04fe718f93417b86813d7138dddd645bb588bea306a36e43c1197,liuxian/lx00103.obj,1281584,24c9997d3d6e7cbce37ea172cca7e7615172d00ca09a1b81b333e52181a0392d
lx00104.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,a26298cb5e600e0dfaafd3a000d6297385e7bf05544e33b26aed1b607ea6a1ac,e3c8e30b5c8d61805aa4da4abfe71fea169b1bc4b79a92b1067e6200e92a66ac,liuxian/lx00104.obj,1342061,462a74d06b3fb8a919180bc1fec355e906c4fb278480dcca67f4aba6ccd7290e
lx00105.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,d833bcbfd6f7c38dcb8073da60ed2e38aacff3625e88b0d332962a663327bad7,020fec80950c7a0a18bc921ad661d2081e232ff563c9158faf3e01db7f5f9711,liuxian/lx00105.obj,1322427,a98ad41f35865d2b2fea6f0dcf1feb9910f9e8350d11766aa511c569dd2ed69d
lx00106.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,111bb3a6578155cf512047cb46565377f2e3d8cc1f96188fa1c2a84e4c23ba95,2cf8456f4b9b11e1f0635d0b12df1e8abc255ffe00480b28771e6db610277775,liuxian/lx00106.obj,1274670,3b45bc65b6ea1c9b4163a67cdbe93ac8e2f80019403a1ebdb0d1ea52d233f6e8
lx00107.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,91571d1a05cc2bab81b2b93e0f83f9bac1e36e9b8fd46b1023f05cf002ec564b,5bef59f7368fdcf4a4e76af259eebd4c7435cfad3e3261eaccf530101c27ea1b,liuxian/lx00107.obj,1272703,605167d6484bb6f671c8f06ac7fe9aec0475c81bf264b8923610d23157097d69
lx00108.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,6db3fc18f36ce838a81cd5782ae319719806c44f532490bf09d557c0b3e86698,afbf22699d0daa139d2d232e078635233de3a19a790055c775e14ac1f55ae909,liuxian/lx00108.obj,1328795,2f7e0c2078b0f983e940cad724df9ad9f697250e9819e8024a5edbd45fb96686
lx00109.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,ad85e729bbf39d836e80e36e0c83b4da5c3c14793a790d54aaab661d484ab523,6de377333359d4c9f3e6f3a4fb989a6b177aee30d5f515b988d678c343572c15,liuxian/lx00109.obj,1403398,98156d843776724d4192dc49978c6f3af515d00e8c01c243f4cebd3f39999c12
lx00110.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,e231fc6e32a3435d82675304ec1fc1b2b9ad9dd4b85f4ab5293b6d42012926a4,bf2bc3d9e74c45c8d697890fec281c50bd08e0f3fecbf05ac562e88e12a3fad8,liuxian/lx00110.obj,1407289,05c72b4c9a576b1d3a03d6b0dbbc0c12bbbbc18847266d9b0146c9dbfd7e5ff3
lx00111.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,a25cce761cee24b97453ed070717ceb71aff9e6c4b131afdae6b733ec6e956ab,28f3638cd9e5b36aa3300d0f9d9fa687950802afe607b50081812e759672bc4d,liuxian/lx00111.obj,1413808,beaaeace053547d532c2e18cd639f7ab0cc39006f05a4c39650cc70146c27393
lx00112.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,4e6c512586f03ace7cf37bb71b9ae119e54abeb21e954a70dcd33cc57aaebad7,f4f425cb0b890210510e519e934fe3291a198998a13835e74a18f7e865ac709c,liuxian/lx00112.obj,1393220,cec3413eddb4cdeaf538efe94cebab644d274b4037d91563f6ddeae06698dab7
lx00113.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,c7b9837059570730518a789e5674fa5b7bfaa9f23d412c98327987696f4b659d,76f4ae4e946c5f85f4030c92e10d8200f4b31719fb59228738b2540b3bb00b9e,liuxian/lx00113.obj,1382378,b93af27764f6c19520c39905ca16d9983c167adfacde3b196e328dade16277e5
lx00114.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,b416d02819484499a2c00a260691991faf719d1c25dc5446473fef7db89a2268,8d1f9913a095764a14aa6772f6b77f7d6b106175dae04809434964ae95506740,liuxian/lx00114.obj,1426430,29bd76c95b23c3a4634c99c8b4b582e119ebc6744352768d7e2f93314bc40a76
lx00115.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,eb1a126a63dcf64068c84814ff7077ca36b217d54a866a6a4d387966fe408027,2acc5fcb6ef6bcf8f3b708358b23c557d399328106c5e402649fc3d81b1eb3ff,liuxian/lx00115.obj,1456941,0abd109104c8174fcdb9f0901a81dc0a281a9dfb8c7b199172a3135a86333724
lx00116.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,41aee1d53dfc91cf20aa6c8a978f108e7065cb1ad71e5ec912c8110ea0390939,9aa8b1547f63548ef26b0bce0de2d5d60158998128a289b50524d46d3844c99d,liuxian/lx00116.obj,1507838,21326bd72d5dbe016ae567dffeb9a6daca8fe1cf77e1b2a17bf20ea7b7f7642a
lx00117.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,b74a69385b832bb5623cf0c4b90528752f5139706f7f755c52efd4e7302eae43,2f1363a8fc1f8d7a44f28cc7b0e99345589acb31d6f4103e8f3df91d7a626cbd,liuxian/lx00117.obj,1375849,0570dea359fbdbd54f8d2489fa2366e61dcae31830d82493a860424ae6b26576
lx00118.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,505ffaafa2bab7ee7f1f46299874f3b3553e71d8e254136aaf923ee257b1de72,a71e42b7f947bbcc3e0bc038ea2777029749f86103f94dc12d90e10116f05e5e,liuxian/lx00118.obj,1303823,22e8cf37c2355b535848e61a57a62f7a6ea0e4a740a78d9fb4a08eb51affca1a
lx00119.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,3049ad68f8818d5f6850f18d53ea23449a953b15ccf1c8df3e116612c21897a6,43da3e0ea8afe256c4dca681d451c496c18aed456a5d25d71bed94c216a46a57,liuxian/lx00119.obj,1383721,99f3b882216648ef2f2c3f2beec353f0589e277690c4714e682eb34983a2dc8e
lx00120.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,6b9d6d1ed8637f403c903cc0702ba5efa7d438df86d1afceb346080720af9ba1,d3d0bfe8c204a23c999f0158867c35ab7e7aad5def135a2a6695d794e83d9e26,liuxian/lx00120.obj,1471305,c9a14809111e324401bd1ef8ccb71d6a0d55f1d57d9855d718ab70696624576f
lx00121.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,02a504eec7cf38731c1928cc12546559284ff9855c9e1acbbffdbda9d7842000,5d7f6743302542a2eeba10c8a5aaad95fd9b584be48f15daa2f6cfd0dcbdc7f5,liuxian/lx00121.obj,1298981,861ea58b74f0876e0b8da09a8628dfa20568aab00d76a28d5e41e434d3242e1f
lx00122.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,3b107834c078d2a8a21830fcde39efebf3288b195b17538cdf71ef9180e57b91,4526d1e6e7bfe43934109a8792a2648fdc058167ac461197532f133a3027198f,liuxian/lx00122.obj,1402430,b83ce1c14026408a854de25c52e6758f96cb93e336c9472c67e2fce46f1ef117
lx00123.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,a25024c7b1d931bf80b1f479ca23bec64e89a7062254fd944959dfe46d9fa102,3daa30db3f1b9e7884670ea6e65c59f987f2cb61c2406720d2d56e05df3b94a3,liuxian/lx00123.obj,1380911,faa81cec91d19bb1c4a03017aab608c71b2aa2eb4e950d1b8e14cb6bf47cd61f
lx00124.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,ffef69204ff89bff195e3ef3bf27f83f2dcd1f1ba2cd9c5bd3765d7ebae5ac90,f3edb64cca1e3ece34ec317afa0f9e25375bfdf5667e8a8df0d604b87995c025,liuxian/lx00124.obj,1315074,3c982f1ed4564d6aff612667c9fd038bbc190e98857a444b8d889dd7bfc4b974
lx00125.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,ac7904b180f1b66b7cab6d96830e2c45b9a7d6b4ca21011d8e77f1aad5fdc82c,1c659b9e3a5275a4904819f97fb9e03348f7baa335c5d9b16d0355ab0d367711,liuxian/lx00125.obj,1412583,84bd9df23a9d0c027e60821e0f1334489512f749016a9378d32ef5467fd71587
lx00126.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,f9fe262ee4fd7bf1692e57d3cdaa083a85edcf841340d208e203b7ec83f51cc2,3228d3b211fe264b5260159f9a70a07279e949d18258c9c400a5a9fef4872836,liuxian/lx00126.obj,1361219,550ca676435b3382828fded9f10ece4eae42a04e7f289b7e38321172fe02b89c
lx00127.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,e6773600e559c0845dafd99dfcb4ea6cddf9b72bca4bdfa06d89cb3162b038c7,bc6d73242ac548af43d8a1b2c7fc50747976fb63727d568f96a708481e5fccb9,liuxian/lx00127.obj,1318310,4ae6a06c14da47709ee72b721b29089abb9f288bd5ab778e74778d89a94e367f
lx00128.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,9926d04bb1146ee03c016fc802dcb6da5cba3e3ee34fe3a8a7612059d9f321dd,bf1768a6d0e7a5454944d20e49866bb6293496a03ce84a5945c91079f56bf6af,liuxian/lx00128.obj,1334152,d4eaab1a0d658528c7c421d253ff7ec21a1f9ba3ecf29fc00ea629ed786ef452
lx00129.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,048a44029d6842c7f3fb866f1e6a117d71a0856164cbc4952e192ae46ca0cfba,5f2e2feb5d6c1d8311bef5a6c5898ca19b4cae479ba1c309e5c9cf361e8d26c0,liuxian/lx00129.obj,1327680,3431ef64746c7bd4da6fe47066e6e300e103bb59c6cb022b15a64bf3c95ba3c3
lx00130.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,c6737360354ea5b4bf1d093221324b3f7c9fbae839a045702378d79ad546a572,7bf3c2d9ad568d93c625a561092e2ac30f9acc69b2f261feafa972286ccacf69,liuxian/lx00130.obj,1387610,cf8407b6c33040b5ec7445dd1a85fdc470c358f02c33831b692b11adc2ac9d68
lx00131.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,135c5017c303f5a37784ee4fa632ff1c46f729ce741e14683e73cd101f30010d,d74e68d0af99650a86a289553cacc9dba64312ef2d8008f95a1482b8f28a4353,liuxian/lx00131.obj,1349954,a511209f58e16146d888035b69b6f40cc05a646ee64c5c4f662ca33cabb68dae
lx00132.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,a0b0b2de26b4510b3318787532d723162a9b32c5d5ee4c64e7a8bd6c42871c5e,3e7108361e1fe2d22f9cf358a4b4345e30885e1dae41958acd0d1078d6f653ff,liuxian/lx00132.obj,1366989,d8ac65cc5aee24245c1ea0177ef60366f32b545425edc17b2f4ccd174879100e
lx00133.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,5952e9bf16b6914b802d11824c8da7ca6ef680333154fe6e31828153560ee592,d0c35554b073303a2bce5b3670446507c152ee97a05dfcbdeee16ee7061ef4a8,liuxian/lx00133.obj,1353081,a9551b12353ba73a31acc7d9e15ebafdd95f27fd771228146d22708d3cebcd60
lx00134.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,ed7f8a88d35b574426f7c28edbe167d7c64e3d16dbd53de17a7ace980bee038e,a1f6c36cf8790e168f9f8cf2dc168f6807f432bc1834ccef8e8758e21c70a5e1,liuxian/lx00134.obj,1317111,0329b5981b0dfb33db9eeb6009827a025223068c17348ef453c74349b73e9cfb
lx00135.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,93ebb356137cbe04fd01639c7e438bb766f28074f22e09c83c600669fa9e5caa,fbf00c4d5fbb084192d56241309454a4a52b5be1c24a8863807efba9cb760bb2,liuxian/lx00135.obj,1366406,dfecbb41508ab7969838fe305ef01617ba0b1b742deeed51c629d40189c41378
lx00136.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,12788544bdcf96520719836cc794e2676335013b10224b749e9e003ab90f82a5,a9149eaa7a7cfb70fb88671cb8b7d4e8a7e9b6188a1f48fcd8d535905489f505,liuxian/lx00136.obj,1312063,e7babdce361266a58af8af46d3f31566d1088e91bef8dc507d5775972ce2a1d3
lx00137.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,d123529a1e61d4de7d4a027f1aa2368d0368ee44997be6d138852dafdfa023a5,2f02c764691db421ac1aae3ae76b5b7a816cb3081c62ce809d57141d0916666e,liuxian/lx00137.obj,1321854,161961d2083330b5c5da7c9f46c5fbd063cb887f6c342fb6bd3d52df75fa9325
lx00138.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,c5baa16800197a1902fd879b593e2c850d9d95ab7ca2c7a7e5b924a7d10ead77,2598fd7ef7f48d91f9115da9504f941dd9fcf10e5fd9d01fbe9a37b8c97c5b53,liuxian/lx00138.obj,1306974,7efed83b70dd9df4a7bccd19548ae575fda22a9ddc2d47eba28c073e927fe615
lx00139.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,eaf045b3fd06f4210d90baad652d9d4b88b180b3f44ed67cfda6504db0d836e1,a3dee861b802fc53d484251eed8cfd4060e4dadf173adc65132f81f40a7cf6f4,liuxian/lx00139.obj,1287933,d3443c4f273446ed16c81040cbb7b892cfed8cb54ef45954790226d508d6dc87
lx00140.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,8a9c6e33053245d1485e05715a45da4586d9adf164b136d795042471621e9e86,572cae2787f3d00d56227992e724a61de0a127403cb795af527411076cdbdc44,liuxian/lx00140.obj,1296759,1c6182d00e942edbac1071e1e510a36c6ad03a806320d1a14328d1f7950aaa8a
lx00141.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,c95a162786e4af2469237e6d28bf8144498bf918779b125ec6de63b0471c4c55,cb070dfad6835c787f96a91623665249ed0a5c2773717bbc6fd2155ea9c6fd75,liuxian/lx00141.obj,1300346,897a3a81f7487e2cad82da5475da549d18422dd2fbfaf6928b1a601c18db4f97
lx00142.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,ffe1ca741e6b69475c7df72ea00af90260b9ac68ebc65a787139aec731d2cf3b,53cc00cfd81c6969847a5a0c95f405c6a6f8a386f514b64a0b011966c604ed3e,liuxian/lx00142.obj,1240090,d7a87dd0a1db18de1971eb2b0cb1a8afc8a4cb14e530f4a04b48eb37c356f92a
lx00143.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,ebae3232f112e0f2bbe68c4299c531792cd6b94c2b5ead330140aa8618618635,5c7a7b34abcf65b68b1b1885acb68a4554b1edf6a193c5a979271240a6743ff1,liuxian/lx00143.obj,1315109,41a6bf210e5b42c365153db733f5efaec49ec29b4bea93945bcddcfc620702b2
lx00144.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,96850ab19a922128128dac78b4a05856d6012400795dc233c563cd77da81104b,07b7237e01032066cd607e5a2a6cb409961cbe5e6259553d0e08f340b0cc521c,liuxian/lx00144.obj,1283410,983813041e91571b01ca541dc49330438408f81aa9db2c823222e649454da99e
lx00145.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,8c5ef156708554efbc06c41affd4c83caff2aa17c032da69285709c9f009f425,1211dc734af188d4b7738a1ba62a213d3ac894d7ce2e0d22ef564ee682c4896c,liuxian/lx00145.obj,1415245,8329bae090edab200cbe80291ea9ef1226da6f8891aa6da9ae0206fdddc52a86
lx00146.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,286c01c7d6ad2862be40484436f7ab9406a141808dcd972a6678232964f3115d,1124cc459744fa6b173acb5cba6772ab8f903457888451b95e761811dbfcff29,liuxian/lx00146.obj,1376798,09e785ce521ee4dedc968e7365f1973a3018a24035a393315fda8a2a6dbf731f
lx00147.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,effd8f8814b0253d15d7263448e4ae10e21dd3041afbadc8d95f02fcbc95b8e1,cda785b5134758e6879dda41c9803fa67ccf6cca0b777e8ec08fba41a835a7c7,liuxian/lx00147.obj,1392623,0495aa56522c8cba53d8b824915958b738fc93d03f9fc7ddc5aa2dc664210f05
lx00148.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,4bc8be9fc2ca6f4e04c2f080a6202034dd71a58084c6836eee3e091c4eec809e,f855b1c026a223a2a83b5e416b62754c35b3f624cb6024fc07b8e5be6fd5acc1,liuxian/lx00148.obj,1408247,337959532ed57d99232264741df4f4c42f133220a5d697d19ab38139ec2cee2d
lx00149.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,a688cb780974a3943544a4547149bab9bc92833daa99642ad6bec3b4f0af0d67,aa22f4e82a380f0a9044d023f97c73b2e82f45fa415ba06d34b6513ff8e18006,liuxian/lx00149.obj,1405914,92eddb28ca5f17f77c1f4ff99e473f812a5eb1d0045567f2630edd8dead4f1be
lx00150.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,2c585203e0170b950c146be6ebb9b2d49a42a102d86562fe8780b7959a6ced1b,775ab8f86ead540d141d88aee4f54972076dd169e1f8a1e724b82b397cdc48e1,liuxian/lx00150.obj,1420493,6bdb5d91cd5fab34786a7bce4cfd02d4772c70df41fba97034829d949ef35593
lx00151.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,6ffd108b70513324c80d476e808c985e4a187ae4c7b23173fb0cae5170a2dfbf,cc2a98942a484e3ede982f71956ec5998637ec2390e9988b6efdb3f159685730,liuxian/lx00151.obj,1375456,bd3e546cc6e3115ef141860a3c1b764e46697bab877e1d0539af7b5d972afc50
lx00152 .npy,lx,missing_condition,,49280,,2048x3,,float64,,a0d72432001e70f258fc5918841dfc82bb902cbf160895e2686e25246ceb679b,,,
lx00152.npy,lx,missing_target,49280,,2048x3,,float64,,231b2361124ad81251b24c0b842c1898f1e1f2c6e425c86483b21069f91b2e2d,,liuxian/lx00152.obj,1422754,80a2fb1e80cdb0d749d0e8c47212ee792405831fe7b570378bbcaa3d0901750e
lx00153.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,31ecebf778c8625201248faa4adc586ed9ce2ba28e16b3955ff3ec33ac8e7506,089baff8de76342518f447c0261965fd560d3a734b638a483ce8a181cb64ac6c,liuxian/lx00153.obj,1445183,f5afa393cd8ede941d49469ea0a3c7b5809a4dd8834be61f3e1bc4237e1fbeb8
lx00154.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,338f2eb9f2a18e83439848c11ccb1b5d6adfdad30763b4a9a2c239f49517a137,f69fa5ca4ebdb983670bb6fa3061e67d528d953b2bd62ad5d4ae03f79f48d772,liuxian/lx00154.obj,1435433,575c38cbd4a7a132bb3eeb23618df096f349dac7e52a8008f1483a934d1adab3
lx00155.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,b14dad2e179c47f780507b4a3e18829077a16d36e89736688d069289f1ac64b8,fe2e861991c543b90ad3b1253d31f7ea05fdf7937e10b97ef56711c3da94b9d3,liuxian/lx00155.obj,1357126,34bf539fcf80744fa61709df7594f2f449e8724b141897a8095373c214a1ad1e
lx00156.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,e58430b2eef150228f7ecc0d313f71b39ca8723f8cdf74080968a56046defdf0,f315da68e60878eb3f90d05ce1139163460a5000620632f1d820a31bb8c5c20d,liuxian/lx00156.obj,1399358,0eef55a521d6011597a45280f4f1c113903b41eb5b07b58ebd126c33efa2d317
lx00157.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,8ee2a2b6cd7130fe34c857ad965460d76a861729fe90a28c08f941d5ff8f141e,3dbd2518c91c12a5005b908b18c99fa663daa05e1b266f5536faa4b369cd3e67,liuxian/lx00157.obj,1416417,19573043e3642683b0807701fb9370aea48fce383244d7bd0d9039b60ddb3ae4
lx00158 .npy,lx,missing_condition,,49280,,2048x3,,float64,,5faed679c13370494133c644cb5151d6ea05ddc73c750ece8a6bbce844839bb1,,,
lx00158.npy,lx,missing_target,49280,,2048x3,,float64,,900778088863ca8902de873e6c76a53c932c3351dd92abc71182ef7ab456163d,,liuxian/lx00158.obj,1444313,266731f836597b4e928f64dd178d22d883b3de800fe80a2e308866bd4f495ea6
lx00159.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,e0f49db1e3eb323c156e1f64f1b7d0e2c4cc6e9b34d593f5389e5627dbe9bef8,8efa22d74c145dda88b830d790eb516946fcff7078b39102ae0475af2b67f78b,liuxian/lx00159.obj,1388313,e8ead5cf8a0918ae3474f2420c115cf1242a20a33286592187915baafcc2366b
lx00160.npy,lx,matched,49280,49280,2048x3,2048x3,float64,float64,09fced4242181b59156deb2669cb989e4c914a1caa365c7ecf1f6756e28d289d,154f226f4577f16b96b22983b0acda3acedf32de82b82ebb26147a67fbb19242,liuxian/lx00160.obj,1418996,46167da973d01f984853e89ea9c4f0ae871ce84e5d4a3e4241ddfaf907ba87b6
